kegg_id	pathway_name	gene_id
05202	Transcriptional misregulation in cancer	il1r2(2of2)
05202	Transcriptional misregulation in cancer	klf3
05202	Transcriptional misregulation in cancer	wt1(1of2)
05202	Transcriptional misregulation in cancer	wt1(2of2)
05202	Transcriptional misregulation in cancer	wnt16
05202	Transcriptional misregulation in cancer	eya1
05202	Transcriptional misregulation in cancer	zbtb16(1of3)
05202	Transcriptional misregulation in cancer	zbtb16(2of3)
05202	Transcriptional misregulation in cancer	zbtb16(3of3)
05202	Transcriptional misregulation in cancer	il2rb
05202	Transcriptional misregulation in cancer	mitf(3of5)
05202	Transcriptional misregulation in cancer	mitf(5of5)
05202	Transcriptional misregulation in cancer	prom1(1of4)
05202	Transcriptional misregulation in cancer	prom1(2of4)
05202	Transcriptional misregulation in cancer	prom1(3of4)
05202	Transcriptional misregulation in cancer	prom1(4of4)
05202	Transcriptional misregulation in cancer	mlf1
05202	Transcriptional misregulation in cancer	ldb1(1of2)
05202	Transcriptional misregulation in cancer	ldb1(2of2)
05202	Transcriptional misregulation in cancer	cdkn1a
05202	Transcriptional misregulation in cancer	ngfr(1of2)
05202	Transcriptional misregulation in cancer	ngfr(2of2)
05202	Transcriptional misregulation in cancer	rxrg
05202	Transcriptional misregulation in cancer	runx2(1of2)
05202	Transcriptional misregulation in cancer	runx1
05202	Transcriptional misregulation in cancer	ddit3
05202	Transcriptional misregulation in cancer	plau
05202	Transcriptional misregulation in cancer	baiap3
05202	Transcriptional misregulation in cancer	ptk2(1of2)
05202	Transcriptional misregulation in cancer	ptk2(2of2)
05202	Transcriptional misregulation in cancer	itgax(1of3)
05202	Transcriptional misregulation in cancer	itgax(2of3)
05202	Transcriptional misregulation in cancer	itgax(3of3)
05202	Transcriptional misregulation in cancer	ncor1
05202	Transcriptional misregulation in cancer	jup
05202	Transcriptional misregulation in cancer	taf15
05202	Transcriptional misregulation in cancer	spint1(1of2)
05202	Transcriptional misregulation in cancer	spint1(2of2)
05202	Transcriptional misregulation in cancer	lmo2
05202	Transcriptional misregulation in cancer	fus
05202	Transcriptional misregulation in cancer	ntrk1
05202	Transcriptional misregulation in cancer	etv6(1of2)
05202	Transcriptional misregulation in cancer	hdac2(1of2)
05202	Transcriptional misregulation in cancer	hdac2(2of2)
05202	Transcriptional misregulation in cancer	tnfrsf14(1of2)
05202	Transcriptional misregulation in cancer	cd40(1of6)
05202	Transcriptional misregulation in cancer	cd40(2of6)
05202	Transcriptional misregulation in cancer	cd40(3of6)
05202	Transcriptional misregulation in cancer	cd40(4of6)
05202	Transcriptional misregulation in cancer	cd40(5of6)
05202	Transcriptional misregulation in cancer	atm
05202	Transcriptional misregulation in cancer	dot1l
05202	Transcriptional misregulation in cancer	rxra(1of3)
05202	Transcriptional misregulation in cancer	rxra(2of3)
05202	Transcriptional misregulation in cancer	rxra(3of3)
05202	Transcriptional misregulation in cancer	ccnt1
05202	Transcriptional misregulation in cancer	csf1r(1of2)
05202	Transcriptional misregulation in cancer	csf1r(2of2)
05202	Transcriptional misregulation in cancer	runx2(2of2)
05202	Transcriptional misregulation in cancer	bmi1
05202	Transcriptional misregulation in cancer	pbx3
05202	Transcriptional misregulation in cancer	nfkb1
05202	Transcriptional misregulation in cancer	etv5(1of2)
05202	Transcriptional misregulation in cancer	etv5(2of2)
05202	Transcriptional misregulation in cancer	men1
05202	Transcriptional misregulation in cancer	hist2h3d(1of8)
05202	Transcriptional misregulation in cancer	hist2h3d(2of8)
05202	Transcriptional misregulation in cancer	hist2h3d(3of8)
05202	Transcriptional misregulation in cancer	hist2h3d(4of8)
05202	Transcriptional misregulation in cancer	hist2h3d(5of8)
05202	Transcriptional misregulation in cancer	hist2h3d(6of8)
05202	Transcriptional misregulation in cancer	hist2h3d(7of8)
05202	Transcriptional misregulation in cancer	hist2h3d(8of8)
05202	Transcriptional misregulation in cancer	myc(1of2)
05202	Transcriptional misregulation in cancer	myc(2of2)
05202	Transcriptional misregulation in cancer	bcl2l1(1of2)
05202	Transcriptional misregulation in cancer	bcl2l1(2of2)
05202	Transcriptional misregulation in cancer	six1(1of2)
05202	Transcriptional misregulation in cancer	six1(2of2)
05202	Transcriptional misregulation in cancer	id2(1of2)
05202	Transcriptional misregulation in cancer	id2(2of2)
05202	Transcriptional misregulation in cancer	hmga2
05202	Transcriptional misregulation in cancer	ccna1
05202	Transcriptional misregulation in cancer	cebpe(1of2)
05202	Transcriptional misregulation in cancer	cebpe(2of2)
05202	Transcriptional misregulation in cancer	golph3(1of2)
05202	Transcriptional misregulation in cancer	golph3(2of2)
05202	Transcriptional misregulation in cancer	elk4(1of3)
05202	Transcriptional misregulation in cancer	elk4(2of3)
05202	Transcriptional misregulation in cancer	elk4(3of3)
05202	Transcriptional misregulation in cancer	plat
05202	Transcriptional misregulation in cancer	cdkn1c(2of2)
05202	Transcriptional misregulation in cancer	cdkn1b(1of3)
05202	Transcriptional misregulation in cancer	cdkn1b(2of3)
05202	Transcriptional misregulation in cancer	cdkn1b(3of3)
05202	Transcriptional misregulation in cancer	fcgr1a(1of2)
05202	Transcriptional misregulation in cancer	fcgr1a(2of2)
05202	Transcriptional misregulation in cancer	ewsr1
05202	Transcriptional misregulation in cancer	ss18
05202	Transcriptional misregulation in cancer	prcc
05202	Transcriptional misregulation in cancer	cdkn2c
05202	Transcriptional misregulation in cancer	tgfbr2(1of3)
05202	Transcriptional misregulation in cancer	tgfbr2(2of3)
05202	Transcriptional misregulation in cancer	tgfbr2(3of3)
05202	Transcriptional misregulation in cancer	kmt2a
05202	Transcriptional misregulation in cancer	bmp2k(2of2)
05202	Transcriptional misregulation in cancer	dusp6
05202	Transcriptional misregulation in cancer	ccnd2(1of4)
05202	Transcriptional misregulation in cancer	ccnd2(2of4)
05202	Transcriptional misregulation in cancer	ccnd2(3of4)
05202	Transcriptional misregulation in cancer	ccnd2(4of4)
05202	Transcriptional misregulation in cancer	tlx1
05202	Transcriptional misregulation in cancer	h3f3a(1of6)
05202	Transcriptional misregulation in cancer	h3f3a(2of6)
05202	Transcriptional misregulation in cancer	h3f3a(3of6)
05202	Transcriptional misregulation in cancer	h3f3a(4of6)
05202	Transcriptional misregulation in cancer	h3f3a(5of6)
05202	Transcriptional misregulation in cancer	h3f3a(6of6)
05202	Transcriptional misregulation in cancer	slc45a3
05202	Transcriptional misregulation in cancer	tlx3(1of3)
05202	Transcriptional misregulation in cancer	tlx3(2of3)
05202	Transcriptional misregulation in cancer	tlx3(3of3)
05202	Transcriptional misregulation in cancer	pax8
05202	Transcriptional misregulation in cancer	runx1t1
05202	Transcriptional misregulation in cancer	cbfa2t3
05202	Transcriptional misregulation in cancer	flt1(1of2)
05202	Transcriptional misregulation in cancer	flt1(2of2)
05202	Transcriptional misregulation in cancer	cebpb
05202	Transcriptional misregulation in cancer	nr4a3
05202	Transcriptional misregulation in cancer	ddx5(1of2)
05202	Transcriptional misregulation in cancer	ddx5(2of2)
05202	Transcriptional misregulation in cancer	mycn(1of2)
05202	Transcriptional misregulation in cancer	mycn(2of2)
05202	Transcriptional misregulation in cancer	mdm2
05202	Transcriptional misregulation in cancer	etv1
05202	Transcriptional misregulation in cancer	sin3a(1of2)
05202	Transcriptional misregulation in cancer	sin3a(2of2)
05202	Transcriptional misregulation in cancer	pparg
05202	Transcriptional misregulation in cancer	smad1
05202	Transcriptional misregulation in cancer	fev
05202	Transcriptional misregulation in cancer	cdk14(1of3)
05202	Transcriptional misregulation in cancer	cdk14(2of3)
05202	Transcriptional misregulation in cancer	cdk14(3of3)
05202	Transcriptional misregulation in cancer	etv6(2of2)
05202	Transcriptional misregulation in cancer	pdgfa(1of2)
05202	Transcriptional misregulation in cancer	pdgfa(2of2)
05202	Transcriptional misregulation in cancer	mef2a(2of3)
05202	Transcriptional misregulation in cancer	mef2c(1of3)
05202	Transcriptional misregulation in cancer	mef2c(2of3)
05202	Transcriptional misregulation in cancer	zeb1(1of2)
05202	Transcriptional misregulation in cancer	zeb1(2of2)
05202	Transcriptional misregulation in cancer	igf1(1of2)
05202	Transcriptional misregulation in cancer	igf1(2of2)
05202	Transcriptional misregulation in cancer	hoxa9(1of2)
05202	Transcriptional misregulation in cancer	hoxa9(2of2)
05202	Transcriptional misregulation in cancer	cdk9
05202	Transcriptional misregulation in cancer	rel
05202	Transcriptional misregulation in cancer	six4(1of2)
05202	Transcriptional misregulation in cancer	six4(2of2)
05202	Transcriptional misregulation in cancer	bcl6b
05202	Transcriptional misregulation in cancer	bcl6(1of2)
05202	Transcriptional misregulation in cancer	bcl6(2of2)
05202	Transcriptional misregulation in cancer	fut8
05202	Transcriptional misregulation in cancer	arnt2(1of3)
05202	Transcriptional misregulation in cancer	arnt2(2of3)
05202	Transcriptional misregulation in cancer	arnt2(3of3)
05202	Transcriptional misregulation in cancer	ccr7
05202	Transcriptional misregulation in cancer	hoxa10(1of2)
05202	Transcriptional misregulation in cancer	hoxa10(2of2)
05202	Transcriptional misregulation in cancer	mllt1(1of2)
05202	Transcriptional misregulation in cancer	mllt1(2of2)
05202	Transcriptional misregulation in cancer	per2(2of2)
05202	Transcriptional misregulation in cancer	igf1r(1of2)
05202	Transcriptional misregulation in cancer	igf1r(2of2)
05202	Transcriptional misregulation in cancer	pax3(1of2)
05202	Transcriptional misregulation in cancer	pax3(2of2)
05202	Transcriptional misregulation in cancer	hhex
05202	Transcriptional misregulation in cancer	foxo1(1of2)
05202	Transcriptional misregulation in cancer	foxo1(2of2)
05202	Transcriptional misregulation in cancer	ccnt2(1of2)
05202	Transcriptional misregulation in cancer	ccnt2(2of2)
05202	Transcriptional misregulation in cancer	tspan7(1of4)
05202	Transcriptional misregulation in cancer	tspan7(2of4)
05202	Transcriptional misregulation in cancer	tspan7(3of4)
05202	Transcriptional misregulation in cancer	tspan7(4of4)
05202	Transcriptional misregulation in cancer	ppbp
05202	Transcriptional misregulation in cancer	rela
05202	Transcriptional misregulation in cancer	sp1
05202	Transcriptional misregulation in cancer	tcf3(1of2)
05202	Transcriptional misregulation in cancer	tcf3(2of2)
05202	Transcriptional misregulation in cancer	pax5
05202	Transcriptional misregulation in cancer	nfkbiz(1of2)
05202	Transcriptional misregulation in cancer	nfkbiz(2of2)
05202	Transcriptional misregulation in cancer	flt3
05202	Transcriptional misregulation in cancer	max(1of3)
05202	Transcriptional misregulation in cancer	max(2of3)
05202	Transcriptional misregulation in cancer	max(3of3)
05202	Transcriptional misregulation in cancer	meis1
