Condition,FDR,DE,,,,,,
D1m,4.23E-11,-0.986767737,,,,,,
D1m,1.13E-15,1.165015766,,,,,,
D1m,6.42E-83,-2.284449583,,,,,,
D1m,7.85E-10,-0.843725127,,,,,,
D1m,0.009157598,1.072613459,,,,,,
D1m,5.23E-21,-1.917651276,,,,,,
D1m,3.69E-10,-0.753324467,,,,,,
D1m,9.63E-05,-0.602173818,,,,,,
D1m,1.32E-11,-0.839546916,,,,,,
D1m,8.61E-20,1.202333639,,,,,,
D1m,0.404559249,-0.29142632,,,,,,
D1m,1.96E-05,-1.27019234,,,,,,
D1m,1.40E-05,1.115898471,,,,,,
D1m,0.007075766,-0.381623316,,,,,,
D1m,1.24E-13,0.88699965,,,,,,
D1m,0.194082329,0.884642548,,,,,,
D1m,0.438685588,0.314334816,,,,,,
D1m,7.25E-13,0.9195999,,,,,,
D1m,1.23E-12,-1.149792656,,,,,,
D1m,0.82791042,-0.079853364,,,,,,
D1m,0.722526389,-0.236468426,,,,,,
D1m,0.065353303,-0.369935396,,,,,,
D1m,1.72E-05,-0.80094154,,,,,,
D1m,0.00048002,0.715460185,,,,,,
D1m,0.252809901,0.286284785,,,,,,
D1m,0.048679403,1.528041787,,,,,,
D1m,3.34E-20,2.867086627,,,,,,
D1m,0.873602533,0.039813961,,,,,,
D1m,0.689260826,-0.083070091,,,,,,
D1m,0.00135966,1.456540183,,,,,,
D1m,5.04E-08,-1.058672921,,,,,,
D1m,0.01313877,-0.533735517,,,,,,
D1m,6.62E-12,1.797521991,,,,,,
D1m,0.233812484,-0.250802183,,,,,,
D1m,0.058556221,-0.260109985,,,,,,
D1m,0.407205418,0.308837626,,,,,,
D1m,2.67E-15,-2.382731889,,,,,,
D1m,0.973071825,-0.00558526,,,,,,
D1m,1.37E-12,2.282330088,,,,,,
D1m,0.741895106,0.075145867,,,,,,
D1m,0.015659685,0.769313702,,,,,,
D1m,0.159125068,-0.553440822,,,,,,
D1m,0.023957831,-0.408926809,,,,,,
D1m,2.77E-07,-1.242004251,,,,,,
D1m,2.92E-09,-1.995354718,,,,,,
D1m,0.473109193,0.1709167,,,,,,
D1m,5.27E-07,-1.177413996,,,,,,
D1m,0.282809758,-0.194214208,,,,,,
D1m,0.001950949,0.824564567,,,,,,
D1m,1.57E-73,2.400041549,,,,,,
D1m,0.122523439,0.484432066,,,,,,
D1m,0.027536543,0.761105313,,,,,,
D1m,0.03863721,0.837061662,,,,,,
D1m,0.02096356,1.619462121,,,,,,
D1m,0.083341088,-0.44620799,,,,,,
D1m,1.64E-14,-1.150549017,,,,,,
D1m,0.320518626,-0.400977671,,,,,,
D1m,0.581798636,0.134142318,,,,,,
D1m,5.18E-07,-0.686079499,,,,,,
D1m,1.09E-07,-0.717909307,,,,,,
D1m,0.007747604,0.634897405,,,,,,
D1m,3.64E-23,1.920349415,,,,,,
D1m,2.10E-08,1.654486937,,,,,,
D1m,0.001250546,1.086539484,,,,,,
D1m,0.139880618,-0.37941937,,,,,,
D1m,1.59E-24,-1.708058923,,,,,,
D1m,0.002352392,-0.382400257,,,,,,
D1m,8.13E-49,-1.765800328,,,,,,
D1m,5.00E-20,-1.870138331,,,,,,
D1m,1.09E-26,4.118304454,,,,,,
D1m,2.34E-14,-3.265677924,,,,,,
D1m,4.53E-05,-1.359513964,,,,,,
D1m,0.19227106,0.365532552,,,,,,
D1m,0.057777852,-0.436621394,,,,,,
D1m,0.062666696,-0.708207937,,,,,,
D1m,8.39E-06,-4.4766455,,,,,,
D1m,0.777835348,-0.064099037,,,,,,
D1m,3.07E-29,1.476398814,,,,,,
D1m,0.929097283,-0.033307673,,,,,,
D1m,2.32E-06,-1.561070196,,,,,,
D1m,1.41E-12,-0.916785435,,,,,,
D1m,2.15E-09,-0.824853958,,,,,,
D1m,0.030278509,0.869608379,,,,,,
D1m,0.77735548,0.124599552,,,,,,
D1m,0.477354712,0.182457621,,,,,,
D1m,0.576085138,-0.094655575,,,,,,
D1m,0.249102487,0.209332431,,,,,,
D1m,0.279117967,-0.800869929,,,,,,
D1m,0.5845569,-0.207381702,,,,,,
D1m,5.70E-06,1.478118142,,,,,,
D1m,0.109629958,-0.503414197,,,,,,
D1m,0.001451409,-2.060021163,,,,,,
D1m,0.000243527,-2.003057926,,,,,,
D1m,1.69E-49,-2.269436994,,,,,,
D1m,0.743159259,-0.116078979,,,,,,
D1m,1.27E-10,-0.819306277,,,,,,
D1m,0.547555535,-0.12819778,,,,,,
D1m,0.017275628,-1.897845109,,,,,,
D1m,7.11E-11,-0.781862511,,,,,,
D1m,0.414081431,0.198495511,,,,,,
D1m,0.350693148,-0.527612673,,,,,,
D1m,0.792629678,-0.251764168,,,,,,
D1m,0.714055802,0.0985158,,,,,,
D1m,0.979471115,-0.010183782,,,,,,
D1m,0.734204411,0.091645827,,,,,,
D1m,3.97E-17,-1.618831205,,,,,,
D1m,0.889570821,0.048732926,,,,,,
D1m,5.43E-12,-1.657727314,,,,,,
D1m,1.23E-11,1.652651529,,,,,,
D1m,0.090192652,-0.259597536,,,,,,
D1m,1.82E-07,0.870030934,,,,,,
D1m,0.001460094,-0.707803424,,,,,,
D1m,8.22E-14,2.033083072,,,,,,
D1m,0.000501186,0.701551293,,,,,,
D1m,1.66E-23,2.482211686,,,,,,
D1m,4.26E-15,2.226532019,,,,,,
D1m,0.038262,0.450976508,,,,,,
D1m,1.39E-11,1.246019234,,,,,,
D1m,5.56E-07,-0.862752537,,,,,,
D1m,5.52E-29,1.319902584,,,,,,
D1m,3.77E-11,0.954785439,,,,,,
D1m,0.006124589,0.935713397,,,,,,
D1m,0.427641724,0.38712397,,,,,,
D1m,5.37E-13,4.936949563,,,,,,
D1m,3.00E-08,6.204959489,,,,,,
D1m,0.084195695,0.899061098,,,,,,
D1m,0.065173927,0.957688623,,,,,,
D1m,NA,2.763526027,,,,,,
D1m,0.003149118,-0.564814648,,,,,,
D1m,0.694473926,-0.406597295,,,,,,
D1m,0.003512585,-0.4052156,,,,,,
D1m,1.48E-07,1.459631009,,,,,,
D1m,0.005117876,-0.687773536,,,,,,
D1m,0.009583641,-0.490361005,,,,,,
D1m,1.28E-06,4.618253055,,,,,,
D1m,0.001074547,3.986097326,,,,,,
D1m,2.41E-08,-1.4988838,,,,,,
D1m,0.417099778,-0.286146378,,,,,,
D1m,2.41E-09,2.917350171,,,,,,
D1m,0.520249861,-0.198312018,,,,,,
D1m,7.93E-10,1.901610451,,,,,,
D1m,5.06E-39,2.895420806,,,,,,
D1m,1.28E-27,3.162063155,,,,,,
D1m,0.001337203,0.639357452,,,,,,
D1m,0.001568139,0.912745327,,,,,,
D1m,7.34E-10,-1.382974829,,,,,,
D1m,0.649091692,0.237343914,,,,,,
D1m,0.164802819,-0.62669668,,,,,,
D1m,2.45E-09,1.013850595,,,,,,
D1m,1.97E-05,-0.991356106,,,,,,
D1m,4.91E-33,2.608999356,,,,,,
D1m,2.67E-09,0.785246954,,,,,,
D1m,0.539076867,-0.141985809,,,,,,
D1m,6.27E-40,-1.586073884,,,,,,
D1m,0.208426425,-0.422064859,,,,,,
D1m,0.420259438,-0.110836969,,,,,,
D1m,0.018531168,-1.701707453,,,,,,
D1m,0.962947612,0.016179463,,,,,,
D1m,0.000862246,-2.409910384,,,,,,
D1m,0.255397086,0.306162328,,,,,,
D1m,0.007280192,-0.609548463,,,,,,
D1m,3.28E-16,-5.210349967,,,,,,
D1m,0.278291944,-0.203155138,,,,,,
D1m,4.28E-07,1.995166275,,,,,,
D1m,0.041502634,-0.406189306,,,,,,
D1m,1.41E-18,-3.552566184,,,,,,
D1m,0.028409925,-1.361533624,,,,,,
D1m,8.11E-09,1.075042896,,,,,,
D1m,9.33E-07,-0.787079796,,,,,,
D1m,0.011876069,0.53116969,,,,,,
D1m,1.07E-11,-1.135297155,,,,,,
D1m,3.40E-09,-2.464959177,,,,,,
D1m,0.260745921,0.857692828,,,,,,
D1m,0.925473557,0.040595247,,,,,,
D1m,1.03E-26,3.79050404,,,,,,
D1m,0.678898878,-0.319373871,,,,,,
D1m,3.05E-17,4.203346767,,,,,,
D1m,0.546099384,-0.152650425,,,,,,
D1m,5.59E-05,0.640725896,,,,,,
D1m,0.344187906,0.161585673,,,,,,
D1m,3.13E-09,-1.207342646,,,,,,
D1m,3.04E-14,-1.039832958,,,,,,
D1m,0.099770122,-0.358849606,,,,,,
D1m,0.000175153,-0.791344052,,,,,,
D1m,2.54E-27,-1.563387263,,,,,,
D1m,1.45E-06,0.72537019,,,,,,
D1m,0.85270831,-0.029263301,,,,,,
D1m,0.001885263,0.574438948,,,,,,
D1m,1.48E-06,-3.147814044,,,,,,
D1m,0.799811255,-0.12232561,,,,,,
D1m,0.006740373,0.365146987,,,,,,
D1m,0.777381335,0.05074886,,,,,,
D1m,0.864809175,-0.05093028,,,,,,
D1m,0.549738715,0.109154677,,,,,,
D1m,0.031991649,-0.461565698,,,,,,
D1m,1.26E-07,3.990102816,,,,,,
D1m,1.37E-22,2.129891973,,,,,,
D1m,2.27E-29,-1.446381221,,,,,,
D1m,0.930820109,0.015564918,,,,,,
D1m,3.82E-08,-0.665018438,,,,,,
D1m,0.011220895,0.386821247,,,,,,
D1m,5.34E-10,-0.944782708,,,,,,
D1m,6.07E-33,-3.163285485,,,,,,
D1m,0.000509907,-2.853185819,,,,,,
D1m,0.040296073,-0.582819265,,,,,,
D1m,2.04E-06,0.647108903,,,,,,
D1m,0.173831951,-0.194486678,,,,,,
D1m,0.002782604,0.373766333,,,,,,
D1m,9.77E-34,1.706346059,,,,,,
D1m,0.634800172,-0.265381951,,,,,,
D1m,0.22125841,0.288845195,,,,,,
D1m,5.81E-18,1.327769555,,,,,,
D1m,6.84E-10,0.92350064,,,,,,
D1m,0.764562484,-0.083716296,,,,,,
D1m,0.890011452,-0.049428448,,,,,,
D1m,0.012847801,0.564360724,,,,,,
D1m,0.038965644,-0.490986705,,,,,,
D1m,0.583946761,0.110522251,,,,,,
D1m,1.36E-70,2.560750438,,,,,,
D1m,3.60E-16,-2.001150117,,,,,,
D1m,2.26E-23,2.731872354,,,,,,
D1m,7.36E-05,-0.708403851,,,,,,
D1m,2.33E-08,-1.425515271,,,,,,
D1m,0.407009792,1.103790532,,,,,,
D1m,0.46402836,-0.271330646,,,,,,
D1m,0.00979238,-0.728955832,,,,,,
D1m,9.04E-09,-2.054996909,,,,,,
D1m,0.999186572,-0.000440299,,,,,,
D1m,0.052902084,0.943914064,,,,,,
D1m,1.74E-05,-1.856345993,,,,,,
D1m,0.005119407,0.87512401,,,,,,
D1m,0.373153152,-0.219987075,,,,,,
D1m,0.014418697,-0.512486948,,,,,,
D1m,9.76E-06,-1.07340025,,,,,,
D1m,1.48E-36,-2.504682001,,,,,,
D1m,3.95E-22,-1.440127985,,,,,,
D1m,0.243192024,-0.21145412,,,,,,
D1m,0.176056972,-0.198820255,,,,,,
D1m,0.247626169,-0.39531712,,,,,,
D1m,1.17E-06,-1.594435438,,,,,,
D1m,2.52E-08,-1.382132018,,,,,,
D1m,3.92E-41,2.032854023,,,,,,
D1m,5.15E-10,0.955618281,,,,,,
D1m,0.014926532,0.472487191,,,,,,
D1m,0.23417319,-0.183904676,,,,,,
D1m,0.05204614,0.271116488,,,,,,
D1m,0.639372973,-0.076186407,,,,,,
D1m,0.000245867,-0.560831865,,,,,,
D1m,5.30E-13,1.094609282,,,,,,
D1m,3.22E-09,-3.046581174,,,,,,
D1m,0.65205037,0.067407827,,,,,,
D1m,9.82E-70,2.15466867,,,,,,
D1m,0.794133432,0.231031965,,,,,,
D1m,0.178382587,-0.72123744,,,,,,
D1m,0.872203207,0.027242224,,,,,,
D1m,0.001776292,0.834674145,,,,,,
D1m,1.26E-54,-3.898647677,,,,,,
D1m,0.15368269,0.201670322,,,,,,
D1m,0.966340191,0.006439221,,,,,,
D1m,1.08E-10,-0.795606447,,,,,,
D1m,0.31161274,0.136350456,,,,,,
D1m,0.671495198,0.186350089,,,,,,
D1m,0.551095108,0.21867554,,,,,,
D1m,1.43E-22,2.051524225,,,,,,
D1m,0.00144887,-2.884350883,,,,,,
D1m,2.04E-05,-1.071197915,,,,,,
D1m,0.149502058,-0.273059102,,,,,,
D1m,4.92E-14,2.878559993,,,,,,
D1m,0.000170346,-0.548939924,,,,,,
D1m,0.630941042,-0.497472198,,,,,,
D1m,2.73E-68,-2.689000528,,,,,,
D1m,1.72E-14,-1.490797965,,,,,,
D1m,0.001780656,1.494788331,,,,,,
D1m,0.039171519,-0.455187999,,,,,,
D1m,1.17E-13,-1.597410341,,,,,,
D1m,3.88E-10,-0.861724164,,,,,,
D1m,0.456753413,0.455747814,,,,,,
D1m,0.016032608,0.609111288,,,,,,
D1m,0.036153802,-0.43282392,,,,,,
D1m,2.06E-08,-0.980463862,,,,,,
D1m,0.003968789,0.369866373,,,,,,
D1m,1.75E-06,-0.703801573,,,,,,
D1m,0.015549882,0.320001879,,,,,,
D1m,3.25E-09,-0.909265036,,,,,,
D1m,0.170907441,0.320478997,,,,,,
D1m,1.39E-05,0.546542327,,,,,,
D1m,0.17547931,-0.632275812,,,,,,
D1m,8.64E-09,1.727898455,,,,,,
D1m,0.001005513,-0.720490395,,,,,,
D1m,1.58E-13,1.407186393,,,,,,
D1m,1.10E-05,1.026276268,,,,,,
D1m,0.000262483,0.611349663,,,,,,
D1m,1.82E-20,1.347137254,,,,,,
D1m,0.054275389,0.582417078,,,,,,
D1m,0.07023196,-0.54439371,,,,,,
D1m,0.029818737,-0.549127043,,,,,,
D1m,1.87E-25,-1.362833167,,,,,,
D1m,0.930423542,-0.045647087,,,,,,
D1m,0.007264412,-0.80098173,,,,,,
D1m,3.12E-10,1.359591433,,,,,,
D1m,0.501112978,-0.269521491,,,,,,
D1m,5.16E-45,3.169194778,,,,,,
D1m,1.33E-12,1.895153853,,,,,,
D1m,9.26E-07,1.297378358,,,,,,
D1m,1.15E-08,-0.6965615,,,,,,
D1m,0.095360685,0.737383654,,,,,,
D1m,0.880636979,-0.051675389,,,,,,
D1m,1.22E-13,1.511588739,,,,,,
D1m,0.093639388,-2.332633101,,,,,,
D1m,2.29E-08,1.285000314,,,,,,
D1m,3.52E-36,2.823443183,,,,,,
D1m,0.000614809,1.459984866,,,,,,
D1m,5.97E-10,1.204248021,,,,,,
D1m,0.663885503,0.138436434,,,,,,
D1m,2.48E-06,1.584470732,,,,,,
D1m,1.99E-07,2.068887776,,,,,,
D1m,4.40E-10,1.287095064,,,,,,
D1m,0.094098318,2.710175876,,,,,,
D1m,0.375624981,0.135564976,,,,,,
D1m,1.68E-14,0.917132154,,,,,,
D1m,0.429802432,0.238807413,,,,,,
D1m,0.007784711,0.873161261,,,,,,
D1m,1.71E-05,0.938845149,,,,,,
D1m,0.802374744,-0.087859256,,,,,,
D1m,0.180971574,0.328923299,,,,,,
D1m,0.640090064,-0.09425944,,,,,,
D1m,0.457124829,0.124610152,,,,,,
D1m,5.18E-36,-1.497408997,,,,,,
D1m,0.036797495,-0.274770264,,,,,,
D1m,0.102477854,0.249044366,,,,,,
D1m,0.099203066,0.347446562,,,,,,
D1m,0.008150427,0.354077253,,,,,,
D1m,0.159412483,-0.413459625,,,,,,
D1m,0.062952542,0.286161345,,,,,,
D1m,0.001487694,-1.350213099,,,,,,
D1m,0.011284333,-0.491166767,,,,,,
D1m,9.67E-07,-0.643649842,,,,,,
D1m,8.99E-14,-1.695206443,,,,,,
D1m,7.67E-05,0.494283126,,,,,,
D1m,0.353681135,-0.534525351,,,,,,
D1m,0.135574688,0.470391982,,,,,,
D1m,0.455104127,-0.436128702,,,,,,
D1m,0.446765991,-0.209411564,,,,,,
D1m,0.36356904,0.150496594,,,,,,
D1m,0.005025495,0.621517471,,,,,,
D1m,0.006725414,-0.510012128,,,,,,
D1m,4.04E-10,0.84902782,,,,,,
D1m,0.696682149,-0.126913964,,,,,,
D1m,0.966734646,0.052149964,,,,,,
D1m,7.24E-05,1.126997904,,,,,,
D1m,1.66E-15,1.427099765,,,,,,
D1m,8.09E-12,0.904088861,,,,,,
D1m,0.000285768,1.944300859,,,,,,
D1m,5.45E-31,-2.555315245,,,,,,
D1m,0.001232411,0.916929626,,,,,,
D1m,0.027867634,-0.395967492,,,,,,
D1m,0.010722595,0.532708161,,,,,,
D1m,0.537212571,-0.136183418,,,,,,
D1m,0.022276297,-0.674689161,,,,,,
D1m,6.78E-81,2.269548975,,,,,,
D1m,1.54E-05,-0.876369323,,,,,,
D1m,4.83E-119,2.817765126,,,,,,
D1m,0.356438233,0.370937165,,,,,,
D1m,0.01645762,-0.598914133,,,,,,
D1m,0.005140559,0.692207869,,,,,,
D1m,1.94E-21,-1.49664989,,,,,,
D1m,0.708121074,-0.066753666,,,,,,
D1m,2.59E-05,-1.031721377,,,,,,
D1m,0.305583013,0.273913279,,,,,,
D1m,0.556875599,-0.119403751,,,,,,
D1m,0.022508593,0.473813714,,,,,,
D1m,0.717545318,0.062537357,,,,,,
D1m,5.66E-09,-2.203256242,,,,,,
D1m,0.004390066,0.744231375,,,,,,
D1m,0.24056411,0.23503729,,,,,,
D1m,0.866975018,-0.115603855,,,,,,
D1m,0.001909237,0.42151701,,,,,,
D1m,6.53E-05,0.788382431,,,,,,
D1m,0.72493686,0.073425545,,,,,,
D1m,0.002524729,0.782459985,,,,,,
D1m,0.700559431,0.125998204,,,,,,
D1m,2.74E-05,-0.590977655,,,,,,
D1m,0.258125976,-0.856686546,,,,,,
D1m,1.46E-05,-3.055835554,,,,,,
D1m,9.09E-14,-2.061147063,,,,,,
D1m,0.008940322,0.45128074,,,,,,
D1m,0.000121379,-3.05341849,,,,,,
D1m,1.36E-09,1.217487815,,,,,,
D1m,6.03E-22,1.148205377,,,,,,
D1m,0.29903319,-0.210793719,,,,,,
D1m,3.98E-05,-0.535624088,,,,,,
D1m,0.000448353,-0.759581668,,,,,,
D1m,8.93E-29,1.336069954,,,,,,
D1m,0.909338332,-0.018219387,,,,,,
D1m,0.361930989,0.163527947,,,,,,
D1m,7.88E-06,-2.416176226,,,,,,
D1m,8.08E-23,-2.242126394,,,,,,
D1m,2.08E-05,0.653023443,,,,,,
D1m,0.465717307,-0.127095758,,,,,,
D1m,1.14E-24,-2.171002825,,,,,,
D1m,9.53E-06,-0.866475001,,,,,,
D1m,0.001827582,0.496813039,,,,,,
D1m,0.125967122,-0.277816656,,,,,,
D1m,0.142251599,0.255025239,,,,,,
D1m,0.001116501,0.452744228,,,,,,
D1m,1.24E-05,0.799682227,,,,,,
D1m,2.73E-17,-2.044524485,,,,,,
D1m,0.724294419,-0.074475911,,,,,,
D1m,0.376599073,0.164044441,,,,,,
D1m,7.76E-08,-1.953099832,,,,,,
D1m,2.03E-31,-1.720035175,,,,,,
D1m,2.65E-21,-1.174236555,,,,,,
D1m,0.006799591,0.351819407,,,,,,
D1m,0.000308489,-0.458366098,,,,,,
D1m,0.231989475,0.158790362,,,,,,
D1m,0.779409434,0.053318764,,,,,,
D1m,5.68E-20,1.190165723,,,,,,
D1m,0.005952837,0.717791842,,,,,,
D1m,0.375915137,0.179059285,,,,,,
D1m,0.185069442,0.322475185,,,,,,
D1m,0.083245079,-2.140792378,,,,,,
D1m,0.03136112,0.370323982,,,,,,
D1m,0.267086946,-0.656253027,,,,,,
D1m,0.307386108,-0.13660462,,,,,,
D1m,0.747628345,-0.0588787,,,,,,
D1m,8.42E-48,-6.976429111,,,,,,
D1m,0.017052824,0.467194195,,,,,,
D1m,0.033171923,-0.834774817,,,,,,
D1m,1.74E-08,2.061930106,,,,,,
D1m,0.268475801,0.428232882,,,,,,
D1m,0.144558795,-0.821121578,,,,,,
D1m,0.258743062,0.251247626,,,,,,
D1m,0.255397086,-0.197101902,,,,,,
D1m,0.111907023,-1.034971502,,,,,,
D1m,2.04E-05,0.990176502,,,,,,
D1m,0.002403277,0.492450051,,,,,,
D1m,6.69E-10,0.88610595,,,,,,
D1m,4.92E-15,1.092306258,,,,,,
D1m,0.293174884,-0.14155536,,,,,,
D1m,1.56E-11,1.448020977,,,,,,
D1m,5.28E-07,-4.551470547,,,,,,
D1m,0.389121046,0.220604006,,,,,,
D1m,0.247604781,-1.464876581,,,,,,
D1m,0.028383454,0.689009794,,,,,,
D1m,3.55E-05,0.643041732,,,,,,
D1m,0.002325732,0.612175938,,,,,,
D1m,2.40E-09,1.409335185,,,,,,
D1m,1.03E-05,0.892425027,,,,,,
D1m,4.66E-30,2.628943509,,,,,,
D1m,1.30E-19,-1.620865842,,,,,,
D1m,2.09E-06,-0.639727834,,,,,,
D1m,9.53E-50,-2.927505316,,,,,,
D1m,2.21E-27,-1.380453276,,,,,,
D1m,0.745230987,0.083852752,,,,,,
D1m,2.21E-07,-0.77218807,,,,,,
D1m,6.38E-11,1.499824658,,,,,,
D1m,3.03E-15,1.685000322,,,,,,
D1m,0.333158811,0.177610269,,,,,,
D1m,4.30E-16,1.940615844,,,,,,
D1m,0.001659828,-0.695684243,,,,,,
D1m,0.605669071,-0.186722561,,,,,,
D1m,0.000447067,0.600480861,,,,,,
D1m,0.000258864,-0.820994738,,,,,,
D1m,0.019799271,-0.432623327,,,,,,
D1m,0.11606036,-0.29300317,,,,,,
D1m,3.29E-10,-5.048871271,,,,,,
D1m,3.09E-05,-1.496905842,,,,,,
D1m,0.000549856,0.633357137,,,,,,
D1m,6.28E-05,-2.225825913,,,,,,
D1m,3.10E-10,-1.000778931,,,,,,
D1m,0.004541458,-2.786130894,,,,,,
D1m,1.17E-05,-0.792363434,,,,,,
D1m,0.562646096,0.198663013,,,,,,
D1m,0.038263742,0.299079265,,,,,,
D1m,2.41E-08,0.917028954,,,,,,
D1m,0.22958084,0.20999856,,,,,,
D1m,4.29E-28,1.768551855,,,,,,
D1m,0.159794953,-0.296602776,,,,,,
D1m,0.106184254,-0.57449061,,,,,,
D1m,0.92949988,0.06175969,,,,,,
D1m,0.789244873,-0.095943835,,,,,,
D1m,2.47E-13,-2.91188333,,,,,,
D1m,4.14E-07,-1.323633757,,,,,,
D1m,2.19E-18,-1.231083303,,,,,,
D1m,1.36E-20,-1.476295444,,,,,,
D1m,7.50E-43,-1.911953412,,,,,,
D1m,0.000983168,-0.682081626,,,,,,
D1m,1.80E-58,-2.680341065,,,,,,
D1m,3.52E-13,0.916761319,,,,,,
D1m,3.10E-06,-0.755898696,,,,,,
D1m,0.171877561,-0.751048046,,,,,,
D1m,2.36E-28,-1.89613049,,,,,,
D1m,8.29E-13,0.872752971,,,,,,
D1m,0.610675341,-0.12740653,,,,,,
D1m,4.53E-09,-0.818592725,,,,,,
D1m,7.56E-14,-0.925894575,,,,,,
D1m,5.73E-38,-1.523047014,,,,,,
D1m,0.002318293,0.535993406,,,,,,
D1m,7.17E-05,-3.385720665,,,,,,
D1m,0.487800719,0.15935766,,,,,,
D1m,0.21384582,0.175586473,,,,,,
D1m,3.31E-05,-0.5256207,,,,,,
D1m,3.21E-13,-1.807072465,,,,,,
D1m,2.59E-05,0.678690897,,,,,,
D1m,7.18E-46,-1.828807512,,,,,,
D1m,3.01E-18,1.432720182,,,,,,
D1m,7.86E-10,1.175208801,,,,,,
D1m,5.41E-09,1.531186466,,,,,,
D1m,0.72784481,-0.074997909,,,,,,
D1m,0.119850127,-0.437444983,,,,,,
D1m,3.31E-21,1.506484763,,,,,,
D1m,0.450754867,-0.48011289,,,,,,
D1m,0.012685984,0.353241178,,,,,,
D1m,0.000116418,-0.564965102,,,,,,
D1m,0.737743969,-0.05094098,,,,,,
D1m,2.89E-09,-1.801559225,,,,,,
D1m,1.49E-06,0.650545299,,,,,,
D1m,1.07E-05,-0.558068505,,,,,,
D1m,0.034135533,0.366246825,,,,,,
D1m,1.77E-09,0.728954895,,,,,,
D1m,9.78E-07,0.639593486,,,,,,
D1m,0.000138798,-0.776500202,,,,,,
D1m,2.27E-06,-1.133055452,,,,,,
D1m,7.42E-15,1.201244403,,,,,,
D1m,0.373951807,0.181345408,,,,,,
D1m,2.81E-26,1.267697957,,,,,,
D1m,1.44E-41,4.742840412,,,,,,
D1m,1.85E-12,-0.886043758,,,,,,
D1m,0.006388263,-1.585981546,,,,,,
D1m,0.000731976,-0.587021658,,,,,,
D1m,3.28E-06,-0.696310969,,,,,,
D1m,1.78E-14,0.924937707,,,,,,
D1m,1.26E-07,0.796072173,,,,,,
D1m,0.576991378,-0.420925065,,,,,,
D1m,0.001612374,0.390104668,,,,,,
D1m,0.001023601,-0.578583573,,,,,,
D1m,6.88E-08,0.661711506,,,,,,
D1m,2.79E-08,-2.683727994,,,,,,
D1m,8.10E-09,-1.324917971,,,,,,
D1m,0.833166201,-0.054216065,,,,,,
D1m,3.04E-11,-0.941797868,,,,,,
D1m,2.30E-05,-1.396408891,,,,,,
D1m,0.040641715,-0.552175421,,,,,,
D1m,0.021195865,0.610362191,,,,,,
D1m,2.23E-07,-1.718652209,,,,,,
D1m,4.17E-07,0.816290649,,,,,,
D1m,0.000142021,-0.791450837,,,,,,
D1m,0.496225423,0.153103219,,,,,,
D1m,0.598402182,0.17218561,,,,,,
D1m,1.12E-36,1.525980625,,,,,,
D1m,0.01698926,0.426522056,,,,,,
D1m,5.54E-05,-1.311492127,,,,,,
D1m,0.000425897,0.616567576,,,,,,
D1m,9.71E-24,1.651472691,,,,,,
D1m,0.00029705,-0.5684632,,,,,,
D1m,4.86E-12,1.027234733,,,,,,
D1m,1.51E-08,1.75737289,,,,,,
D1m,0.115747847,0.647353364,,,,,,
D1m,0.742397047,0.05659826,,,,,,
D1m,4.56E-46,2.104768169,,,,,,
D1m,0.044430052,0.310140119,,,,,,
D1m,0.200596286,0.578640843,,,,,,
D1m,0.000233484,1.570080934,,,,,,
D1m,0.519386219,0.142489912,,,,,,
D1m,0.001045652,1.13898125,,,,,,
D1m,0.054796778,-0.259748893,,,,,,
D1m,2.24E-14,1.473135091,,,,,,
D1m,7.32E-23,-1.72820984,,,,,,
D1m,1.53E-16,1.067161336,,,,,,
D1m,2.48E-17,1.055199542,,,,,,
D1m,1.23E-05,-0.697739417,,,,,,
D1m,5.75E-13,1.212512751,,,,,,
D1m,0.211069851,0.283796427,,,,,,
D1m,0.000644978,0.865251839,,,,,,
D1m,4.29E-48,2.353350813,,,,,,
D1m,4.33E-09,0.709061143,,,,,,
D1m,4.66E-21,1.159899616,,,,,,
D1m,1.90E-09,-0.821947407,,,,,,
D1m,1.13E-10,1.450274918,,,,,,
D1m,0.365086705,0.151018075,,,,,,
D1m,0.103988733,0.307701332,,,,,,
D1m,5.87E-05,0.706833025,,,,,,
D1m,2.87E-72,2.247132251,,,,,,
D1m,9.87E-05,0.722142568,,,,,,
D1m,4.81E-05,0.601380761,,,,,,
D1m,0.140377751,0.216536765,,,,,,
D1m,0.422660906,-0.231167727,,,,,,
D1m,0.021105723,-0.428736724,,,,,,
D1m,1.78E-14,-1.793288434,,,,,,
D1m,0.864327061,-0.060039922,,,,,,
D1m,0.393683253,0.288947967,,,,,,
D1m,0.238859991,0.277162332,,,,,,
D1m,4.53E-24,1.714685436,,,,,,
D1m,0.41453989,0.154194506,,,,,,
D1m,1.11E-13,3.705188938,,,,,,
D1m,0.250262556,0.423119963,,,,,,
D1m,0.007004181,0.463760107,,,,,,
D1m,4.28E-13,-3.030398288,,,,,,
D1m,1.03E-20,-1.506616873,,,,,,
D1m,1.54E-33,1.51385615,,,,,,
D1m,0.002291154,0.728654344,,,,,,
D1m,4.99E-07,0.889164171,,,,,,
D1m,1.04E-05,0.735827682,,,,,,
D1m,0.921067217,-0.040871291,,,,,,
D1m,0.000130257,-2.002535245,,,,,,
D1m,7.01E-08,2.098800047,,,,,,
D1m,0.041479226,-1.827493237,,,,,,
D1m,0.00784319,1.131837649,,,,,,
D1m,2.10E-35,2.651306474,,,,,,
