id,PreD_Lib1,PreD_Lib2,PreD_Lib3,D3d_Lib11,D3d_Lib12,D3d_Lib24,D6d_Lib14,D6d_Lib15,D6d_Lib16,D1m_Lib18,D1m_Lib19,D1m_Lib26,NonD_Lib21,NonD_Lib22,NonD_Lib23
c1ql3(5of6),0.454372482,0.719737998,0.657818024,0.121412981,0.412144452,0.256460282,0.217700875,0.098777751,0.273181055,0.092070987,0.533092471,0.147062518,0.253002062,0.248325724,0.369551707
c1qtnf1(1of2),0.943366733,0.838369061,0.741684143,0.846336335,0.513045955,0.309087339,0.244171493,0.392764563,0.323305836,0.298022679,0.296523151,0.466418121,1.533668438,1.123334464,1.288309926
c1qtnf1(2of2),0.672164842,0.176220219,0.438309206,0.255197002,0.450410747,0.066821453,0,0.464389316,0.143018552,0.504152242,0.55489168,0.835426353,0.274833055,0.313642034,0.177556848
c1qtnf3(1of2),4.005352215,4.015424421,3.221743018,4.672904152,4.700148286,4.050448628,4.051009157,4.422514216,4.611775709,6.577027121,4.669078801,4.790919317,6.533368698,5.145316328,2.433792037
c1qtnf4(2of2),8.191476843,7.777310343,6.981955117,5.419527666,5.657537558,9.835823598,6.545675793,7.239065601,7.626734733,7.427348593,6.212238928,10.63791683,8.857047829,8.638518017,4.95621673
c20orf27,48.13210317,44.4432991,50.26889217,9.540577936,9.391218305,8.518222978,7.959352897,10.33788668,8.691439769,9.638315834,10.36466322,10.50332719,47.26436593,49.26795825,51.24494986
c21orf2,14.03850317,9.596225848,12.15778843,9.294419209,13.58649524,12.96689862,16.82994718,13.49643678,15.3151932,15.81845031,23.92072192,21.4687155,12.00239216,13.04499053,14.36724837
c21orf59,18.6846587,22.83094013,20.16332899,20.18035858,21.09392387,18.21858105,26.52802179,22.61695828,24.01120776,24.63018661,30.52197772,29.64740965,20.41619711,21.80338466,21.71723194
c21orf62,0.748839111,1.108213087,1.189028469,5.978455986,9.45935524,7.482256557,8.990882619,9.319015095,7.158391904,6.708184509,5.635193947,5.863758155,1.245389146,1.28738308,1.833435687
c21orf91,5.981467879,6.280873898,6.986288599,5.110117382,4.485454751,3.757686985,5.026568012,5.970132652,5.719511741,4.714228272,5.77113865,5.393822781,5.298507718,5.467956292,5.527327951
c22orf39,25.70350883,27.31349461,28.52536923,42.80706665,30.0439027,22.93235184,38.88006578,33.29001499,34.05044009,31.90117454,46.23975938,33.15913588,38.48371712,40.31068926,36.86643299
c2cd2,5.822936058,5.019057675,5.26104244,2.579269378,2.509495749,3.337853802,2.871234106,4.212535088,3.025957903,4.399227376,3.742769906,3.927067239,3.846040143,4.729057854,3.082672151
c2cd2l,5.779470737,5.3339906,5.507646446,6.735564173,8.192610514,7.847872081,7.386722981,7.907944148,7.646795852,9.976214637,9.452018216,9.171263885,4.46835618,4.348006287,4.284643832
c2cd3,7.684138635,7.320067581,5.819303542,2.468527699,3.328772241,2.757627724,3.587364826,3.389349083,3.137612383,5.113166511,5.139025092,4.527459047,6.230243279,6.28435298,5.50527608
c2cd4c(2of5),0.247161897,0.354003853,0.390383569,0.420710413,0.230719273,0.39966967,0.226239822,0.153961821,0.157727327,0.143491524,0,0.050897798,0.210175407,0.304635746,0.479370217
c2cd4c(3of5),0.027727081,0,0.18072287,0,0.245764632,0.329724097,0.327198851,0.762913929,0.586747299,0.059208977,0,0.250947495,0.259250004,0.259544723,0.23555468
c2cd4c(5of5),0.160100799,0.280249779,0.099346266,0.257072433,0.134272274,0.045212544,0.153580343,0.261274648,0.160610694,0,0.046984535,0,0.267414455,0.262328927,0.146335288
c2cd5,7.590532509,6.569012244,5.597313048,3.700893593,4.313754542,3.812717219,4.681002652,4.10832235,4.238249406,2.723564889,3.010326612,4.225975608,7.423720059,8.017858292,6.902446739
c2orf40,23.78957979,28.42308587,29.72888226,33.21538507,30.89589435,30.90901334,26.8387337,28.99463391,30.81545481,25.61815262,30.86622065,24.50527956,21.97275756,25.32992379,32.36448243
c2orf42,7.118292747,8.110190295,7.561467065,5.423732653,5.560954182,5.926893471,6.051630401,6.147357541,6.642040415,12.72414566,19.11274303,18.17477307,6.512416339,5.117683933,7.164686532
c2orf47,58.39631257,55.69267152,56.37987494,32.381606,26.75048464,25.92382556,28.65215797,25.04876567,29.4526446,28.61574361,30.97684783,42.28015553,52.15002405,53.5499797,62.12947601
c2orf49,10.60052473,10.62549828,10.02314895,7.522759957,6.811991011,6.309177317,6.82686921,7.007600822,8.842862837,7.532477592,8.173768004,9.182702009,12.97885702,13.10095871,10.78803027
c2orf68,15.47870097,17.56519582,18.28251411,15.7687669,14.33801077,12.84058555,18.1715146,14.69955309,15.49063654,13.86745013,17.4628522,18.91741365,15.6246173,16.60768385,18.82954559
c2orf69,1.016777871,1.089322825,1.782218729,4.291869704,2.097858607,3.845892627,3.998763897,3.925470841,4.416585178,4.63676201,2.842065743,5.263418563,1.302854372,1.633175502,1.248496067
c2orf72,4.118750378,3.572301506,2.220513082,2.47983584,2.324353287,1.078205738,0.594247194,1.10156477,0.994822422,1.161993447,1.448622722,0.866130747,4.103463312,4.407069376,3.986574153
c2orf76,3.583919412,4.02761344,4.658848768,1.184178388,0.867734825,0.575687789,0,0.572442822,0.765038911,1.152889207,0.767682889,1.115276954,4.617194099,6.339790996,5.708785308
c2orf81,1.177531142,1.028887377,1.882136771,0.724119035,0.671370918,0.620077793,0.352427404,0.319278578,0.3442161,0,0.357543249,0,0.970946035,1.00500423,1.46250367
c2orf88,1.170314765,0.96929005,1.740132765,2.155634729,2.055875634,1.956508044,3.487902879,0.990890515,3.660072486,0.32943747,1.015742625,1.253497774,1.727351743,1.407174068,2.022417879
c3(2of4),0.695122165,0.832679129,0.937917828,1.185943644,0.988715575,1.064272151,2.122393677,3.238758899,2.643738494,1.431646273,0.640360183,0.943765375,1.210557465,1.184436964,1.153227424
c3(3of4),0.157248675,0.165507883,0.221731426,0.31817132,0.033936477,0.107929088,0.039088749,0.355334045,0.098026976,0.099551652,0.17652684,0.178663293,0.15646064,0.132199419,0.127402296
c3orf17,13.4093443,15.92413378,16.65760657,34.57430875,31.50091291,35.09451212,41.05655943,38.77163881,39.07127969,33.99697981,37.64107082,36.19142967,9.43965563,9.804855303,9.846479404
c3orf18(1of3),1.365669016,1.433928301,1.779868811,1.958331481,2.192328359,1.523225417,1.336133983,0.852184872,0.838469525,1.005694261,0.663669933,0.337305499,1.625525284,1.862225379,1.929652084
c3orf18(3of3),16.25687139,19.53721914,26.45016319,115.8222581,96.65542926,94.58090326,127.3774684,137.2987489,116.6859135,141.5939704,193.1857397,141.9736348,8.898985902,10.01119871,13.32930457
c3orf33,1.622008963,1.668031954,2.419215622,8.975645991,8.834497756,9.854976087,17.32569146,12.94670648,14.09692651,12.45892957,14.42910133,15.60202063,1.746494622,1.584435798,2.019399795
c3orf38,3.004803151,3.35804463,4.879118942,8.050353935,6.319614996,5.595476977,9.694731444,7.50956365,4.688242661,6.550536563,3.731251885,6.690433948,3.46172621,4.09913281,3.747056962
c3orf52,1.356443394,1.519474508,2.192591162,2.181998714,2.126834403,1.729903098,1.415889012,1.282687817,1.086573201,1.491734243,1.220896312,1.257237644,2.96582347,2.88343682,2.937082998
c3orf58,14.56574424,15.69593434,16.7620376,13.23352324,15.19303421,14.09911809,12.57459174,14.83599431,11.54775059,12.63825466,10.3177553,10.70402935,14.55139139,14.15654298,15.25977764
c3orf67,0.427069525,0.338048652,0.328891842,0.816722643,1.338397227,1.192452062,1.193202893,1.62580333,1.573390844,1.34202247,1.014847886,0.719098849,0.789825624,0.692771455,0.607049324
c3orf70,1.066415095,1.254729648,1.355764066,2.00744479,1.991969449,0.929777884,1.016264023,1.211402077,0.977351437,1.582217405,0.748639606,0.967773112,1.69317004,1.419384964,1.553488642
c3orf80,0.173194853,0.275889245,0.341767919,0.906422477,0.640923548,0.279056696,0.499119943,0.286277335,0.527255412,0.133529158,0.41919312,0.357175582,0.368386478,0.494344897,0.675720621
c4b,1.524988813,1.689398246,1.487692518,1.261466247,1.262296786,1.18812394,0.635108358,1.153544739,0.777795521,0.738653835,0.684725369,1.425724327,1.77237099,1.746586214,1.095855467
c4bpa(1of2),5.838313435,7.204865793,8.343910389,10.61635989,10.81835534,13.81915325,13.20416792,11.44223606,11.51979501,13.32153069,11.16272591,14.12454431,7.735711439,7.106725472,7.637159945
c4bpa(2of2),3.56864702,3.864049217,5.107621156,3.952654747,5.276140134,5.615227417,5.58924813,5.132651747,4.917373618,4.114153551,4.373957947,3.267881671,3.839683851,3.975562263,3.487127334
c4orf22,0.415553273,0.385012543,0.796429765,0.596443174,0.359521054,0.435261307,1.10946461,0.391391857,0.827079467,0.833555241,0.150748431,0.719526224,1.000188524,0.713082342,0.443042859
c4orf27,39.53866492,41.88198003,32.31654267,6.327206378,7.116624176,7.272772029,8.837444015,6.471199555,5.615151034,6.890030291,13.26370129,13.99267552,44.71349781,49.90174099,57.24593281
c4orf32,2.622889544,3.205438366,3.169438815,3.074634401,2.941360891,2.957048783,3.047346165,4.473820852,3.555706452,3.753937427,4.352470936,3.732093617,2.720424889,3.103670318,3.1073562
c4orf33,6.786150053,5.968229954,3.632461287,2.620515224,1.958529572,1.283518974,1.391123422,1.650275769,2.162575491,3.99199415,4.146510812,2.036283763,5.66949907,7.008886409,6.340497314
c4orf48,5.406583263,6.643803783,7.944874644,20.76342638,18.13571564,16.56502212,23.51596585,25.57325618,21.38818936,21.2217487,24.58724236,26.01596883,5.051417573,6.598931466,7.069578492
c5orf15,13.96209568,13.96922117,13.20116266,8.709697886,9.039439541,8.032417369,8.444411719,10.13082053,9.505087505,19.29207042,10.3134681,11.48677295,11.43521114,11.25572416,10.20176959
c5orf22,12.86855429,11.36859293,10.05646761,2.337198948,2.893830946,2.31510602,2.888207208,3.531100696,2.346559272,5.093962891,3.121809486,4.282886443,12.36656342,12.52246177,12.95683638
c5orf24,0.919196654,0.869640577,1.915423722,0.877586206,1.492341381,1.068797011,1.238142658,0.354046283,1.14588616,0.987698284,0.554434441,1.902182025,0.849800211,1.703577073,1.491394276
c5orf28,4.178936649,3.87954009,4.553881048,3.776214011,3.756218501,5.182824783,4.447941454,5.793305393,4.626708404,4.308832291,5.355362266,3.738368026,3.057682587,4.127646687,4.016065266
c5orf34,3.292081447,2.884399499,2.838263418,0.371223865,0.089415854,0.121154799,0.564486385,0.209723725,0.493524286,0.880442363,0.441007462,1.884620337,3.419432715,3.220586968,3.004889725
c5orf42,7.932938761,7.811379625,6.885337441,3.173290059,2.772645523,3.643631552,3.13035,3.015510882,3.59734126,4.558826562,3.048620487,3.458880003,8.106405887,8.247732374,7.06161718
c5orf45,23.47186055,29.27236959,28.59621676,7.861633201,6.346416051,2.488976293,3.900233456,2.013943776,4.591854017,2.569334279,5.492210383,4.360640367,23.04447303,23.0927333,25.16481661
c5orf51,10.41713764,12.13007196,11.41006554,7.268254973,7.428624065,6.507863953,9.003550343,11.26252097,9.670507887,8.780378544,10.57910962,6.908473542,10.17307924,11.74988475,12.59925913
c6(1of2),14.58171598,11.43884309,12.80186602,10.96067858,10.48569483,15.37229366,9.61450395,7.647111511,13.59086266,13.31162841,9.149196638,16.13945098,17.32777237,14.65907116,11.20003346
c6(2of2),0.021891696,0.076651692,0.142624503,2.457635554,1.347690298,1.643608745,1.175009356,1.407211593,0.985060299,0,0,0.247978244,0.204782136,0.137028054,0.373823718
c6orf106(1of2),8.775230496,10.26964728,10.97243431,10.78372743,10.04556404,8.506891131,9.52561404,8.77170038,8.025645281,10.19244763,9.994634863,9.385962416,8.468884639,8.904680618,9.518881734
c6orf106(2of2),11.23229025,13.69486059,14.62374895,25.95170187,25.73069114,18.67581532,24.03053627,25.36835733,24.54031697,18.16149843,26.41612979,22.34531188,9.46669299,13.42740304,13.4191826
c6orf118,0.551794894,0.662956185,1.124505992,0.786472846,1.336812255,1.509233153,1.228135935,2.304755116,3.035498095,3.475387296,3.275315615,3.038855127,0.443144844,0.28595439,0.436954586
c6orf120,16.97259812,18.23804814,15.39275783,11.60346797,8.578886039,9.949642466,12.09132695,14.16214334,13.01266516,10.65451742,16.4485976,13.99159417,18.93578707,16.48899212,16.67688492
c6orf136,7.246080925,6.374526402,7.924000778,16.09772821,14.75037545,17.20101001,22.06869267,20.44817616,17.03157824,27.31644662,27.39595521,31.84038765,6.415795789,6.38886562,7.455533124
c6orf203,53.33969536,56.34966804,61.7770377,46.64538181,41.97003534,44.03704605,44.97052177,39.61761531,42.32971075,37.88061572,47.53936766,34.19477333,60.67616101,63.27445985,73.52899911
c6orf226,6.155053594,8.008871215,7.689971194,6.658709098,4.722043993,4.495925721,5.476302456,4.66528976,5.379140402,5.335207167,8.653728868,7.116647465,7.739785169,8.139782081,9.36510959
c6orf47,11.99511915,11.76274192,11.74565893,9.943211022,8.467193507,8.021084412,8.986360157,9.89993992,10.51778163,10.57868822,12.66173039,12.729962,12.69840425,12.53468937,13.29669054
c6orf62,17.66258961,15.68315732,14.69093645,22.00743068,22.74771793,25.47226227,29.16613085,28.7016872,26.12531153,48.4578249,27.61757156,31.65774894,22.68603831,22.56745501,18.73352668
c6orf89,3.860415738,5.086162726,5.322858173,8.506755358,7.460351219,8.163335712,9.689609275,9.49601818,11.86913667,8.173165722,9.41111732,6.581641316,4.804374279,5.18433342,5.229056427
c7(1of2),0.01302995,0.091361499,0.056555056,0.410002086,0.320875306,0.256224826,0.672357299,0.088665421,0.453390688,0.082743959,0,0.236606431,0.076231831,0.040968009,0.084077065
c7(2of2),0.031648438,0.083182335,0.06869797,0.440841105,0.276092794,0.155818242,0.052806928,0.107900502,0.154567903,0,0.064817988,0.215380099,0.166607092,0.09936241,0.152791777
c7orf25,11.73946731,12.07327615,9.550243825,5.288584999,6.197853685,7.542459115,8.015822552,7.7941659,6.931560152,7.993959442,7.895728417,9.438548637,12.02959581,12.48012691,15.31860355
c7orf26,8.166866626,10.45127655,8.811034201,5.850584892,6.864196206,7.011763067,7.968808652,8.575881402,6.617216573,10.3990545,9.249319858,9.787998663,7.618766675,7.67593312,7.994549572
c7orf43,4.011507429,4.241720726,4.013544183,8.886794616,8.712410516,9.223849363,11.65530809,16.29250998,13.42064873,24.61493355,28.69351284,26.86511516,3.502685793,3.921850272,3.759588229
c7orf49,10.37394653,15.22746395,12.31249094,13.01025948,13.91816358,9.983294925,12.71868141,8.751374822,11.50850543,17.62378517,25.04530921,20.30827405,11.68921487,13.54563435,13.99470808
c7orf50,32.60703506,35.84253617,30.57573527,33.03753892,28.5506132,28.30165778,32.91192398,38.16549282,38.37438488,33.31455657,48.19439968,35.20295894,39.35561139,38.08901567,44.03117267
c7orf55,38.64894753,45.0061267,37.43977471,38.78545757,26.3013939,31.95214416,47.94767354,38.26492161,38.76342574,30.46132576,41.95315257,30.30278857,51.60937231,56.15504249,66.99802311
c7orf57(1of2),3.697062172,3.05426944,3.281629323,2.634936749,5.102435443,3.412844472,4.259842921,3.058970934,2.869264781,3.471548197,1.717906553,1.643627689,4.086872528,4.004268746,5.582681904
c7orf57(2of2),18.5030795,18.57624711,13.89980995,2.849715858,2.024064216,1.57745552,2.196696279,2.406485554,3.223405082,3.122207083,3.705455592,3.083895094,30.18977119,32.2629314,32.45294825
c7orf60,6.313229058,6.544194617,6.116925893,2.642992833,2.134201632,1.682130709,1.65030441,1.22603375,1.693927874,2.701266692,2.210264591,1.871202803,6.526530377,7.238815751,5.42425445
c7orf73,32.56058646,29.45489992,36.93562134,25.5885872,23.75724504,26.18639157,34.89237403,37.42093288,28.96421144,21.33557451,19.73279461,21.95098055,37.78353852,37.50750724,44.26478339
c8orf33,45.67630688,46.9625738,46.12891502,20.69231876,18.97274867,17.75354388,15.52941141,17.13494269,18.30998841,16.25666032,27.28490218,19.0278607,47.16107959,49.00960796,54.59285614
c8orf34,0.356980746,0.260663309,0.322844645,0.469082536,0.280789879,0.204945006,0.371970564,0.10135194,0.352536472,0.661913969,0.152254347,0.371233588,0.313232647,0.280329955,0.223590283
c8orf4(1of2),4.580714216,8.31055983,4.780864163,5.986467941,3.911953644,5.478969108,9.217433936,10.95194613,4.619151276,13.81077555,20.65063848,11.01197339,2.783155392,3.22755159,3.455521139
c8orf4(2of2),4.771411843,4.796984049,6.27103894,12.17106846,11.08615142,11.3277041,8.803846856,7.109622572,8.501784236,11.89144195,7.445921123,7.702558941,5.377475173,4.615017253,4.559793699
c8orf59,49.85369658,45.73416594,46.2883728,47.10456945,44.40853701,42.96477102,46.20710914,48.29769405,42.91304206,50.57274766,47.92546118,51.78399711,60.42785268,49.67318164,50.89150181
c8orf76,10.61117328,9.758987152,7.92716303,4.187594293,2.435166472,4.283757662,3.383121074,2.250038638,3.064481175,1.830225116,4.191811046,5.117728835,9.883251226,10.37811183,11.9551142
c8orf82,11.18823184,10.95674455,11.90617473,14.71088724,10.22746398,11.42759865,9.310561278,9.901326681,8.831682143,10.40558267,14.99256533,14.87330889,9.282142326,9.769858849,11.22632344
c8orf88,4.183751589,4.763522897,5.441655207,7.124364376,9.392776865,7.963058313,5.651943827,8.626698506,5.689490194,6.017379219,7.413037078,7.675550585,4.624361859,4.329854145,4.485323491
c9,17.27216625,16.32907028,14.59916997,13.02328796,14.80456923,20.6869131,17.98138176,15.80180561,15.38838416,18.01590158,17.68780362,26.9749137,18.16161037,14.25151441,10.70667259
c9orf114,32.77364694,34.35817857,35.24024241,31.04248299,26.51297207,24.59414041,32.74010799,30.36735161,31.83419989,35.41063548,38.20248845,34.43314704,26.98851613,34.25906653,30.28070281
c9orf16,10.37640198,8.995127581,6.086227577,0.314023431,0.246913383,0.432279467,0.556408381,1.131293022,0.777204595,0.583146473,2.014830977,1.693599959,13.35706901,10.04187004,13.57193187
c9orf172(1of2),2.722249449,3.979091018,6.370082,16.79982976,13.59762286,15.73566509,13.64133522,16.06386222,13.95499716,21.5425442,11.51799897,18.59394492,2.094221166,2.392084546,2.014758336
c9orf172(2of2),1.238100753,1.922758443,2.173553172,8.56965723,6.636037857,5.212445475,4.98741358,4.832219412,4.654643827,6.368317397,3.629100243,5.388746209,1.482295147,1.597726961,1.457977036
c9orf3,5.22460285,5.761712135,6.69881919,8.165069121,6.79702719,7.01686609,8.966049322,7.912486695,9.227408874,9.816667391,10.36096284,8.88601072,5.472136134,4.85860555,4.712041961
c9orf40,9.611974193,11.48081859,10.71497977,8.138845853,9.340395193,4.647422215,11.85636591,8.703402376,10.95356166,9.617646943,13.95941765,13.54908101,11.43789854,10.18922393,13.25350946
c9orf64,2.604672294,3.090280079,3.167149852,2.346936496,1.564377508,1.354435139,0.524232447,0.498905337,1.096957638,0.663456679,0.894923496,1.332108972,4.347788164,3.83133085,3.743354877
c9orf69,2.715324391,2.342614572,1.718428324,0.849024183,0.512348524,0.615298606,0.233120262,0.633601555,1.170953247,0.810596344,1.135351761,0.62127393,2.127990834,2.565087512,1.996169688
