id,PreD_Lib1,PreD_Lib2,PreD_Lib3,D3d_Lib11,D3d_Lib12,D3d_Lib24,D6d_Lib14,D6d_Lib15,D6d_Lib16,D1m_Lib18,D1m_Lib19,D1m_Lib26,D4m_Lib20,NonD_Lib21,NonD_Lib22,NonD_Lib23
ddr2(3of3),3.689572581,3.576573098,4.575088338,18.85225098,18.77177066,12.26119268,13.30435645,12.4871945,12.53693422,8.448579301,8.169918892,6.437665747,7.282908533,5.063084829,5.280432296,4.870128313
ddrgk1,22.84707306,25.83383739,25.04383687,53.00972008,56.82261135,52.30301606,57.04681026,64.24165624,66.50317378,33.38848701,70.90907,53.92629428,31.80380705,19.83721875,21.50164382,21.03096889
ddt,155.9946219,167.4463147,205.0306479,279.5033099,208.7159422,178.5071902,221.815564,233.3823963,224.7399935,151.0580257,198.4377118,160.5781901,190.2105978,147.3401795,144.2844161,169.3338774
ddx1,90.87833171,90.65586548,88.76762004,79.35081662,69.66014487,61.55275,73.62516723,75.24425085,78.93941762,64.6073159,85.85224124,78.35442923,95.96011819,79.3225159,84.21362473,96.07884485
ddx10,6.99174872,5.541022773,3.862858472,1.045884838,1.39380668,1.532489713,1.2979933,1.279950254,1.268242977,1.020379334,1.28833011,1.467514419,4.484871966,8.443250213,7.188900942,6.472047155
ddx11,16.98129546,13.51053628,9.606769412,0.116837497,0.182471513,0.07450592,0.168065414,0.028651248,0.175372071,0.857390652,1.136695987,1.695969778,8.476288201,14.16453844,15.27170665,13.36693054
ddx17,54.42484898,73.54844744,91.39265689,212.2043319,178.7782735,169.5565747,148.3318451,150.0759954,157.464007,101.3598491,104.0413357,101.6775996,70.61985962,47.99734176,46.40741228,54.63683064
ddx18,51.73405257,51.23481094,44.82339235,64.15278554,60.37841182,63.38953087,84.29356651,85.29639493,77.57182969,100.5650773,114.925305,88.65098806,88.29420595,50.12418355,57.41290409,62.41084982
ddx19b,0.244079569,0,0.469864182,1.022679826,0.35994556,1.237499726,0.960355266,1.556330505,1.184390282,0.92958041,1.173530758,1.355156256,0.458816085,0.285724966,0.196440494,0.287501575
ddx20,17.62681539,15.25619273,13.18540581,3.864012873,3.675983323,4.128182013,4.196091876,4.385100043,3.947395573,7.305875753,5.116456968,6.782940522,11.59109146,15.29715373,15.01224776,16.27591135
ddx21,178.8894648,242.7324303,269.0480737,1285.484985,1408.657449,1472.716155,1889.590636,1862.71577,1736.882419,1748.209067,1662.157902,1564.195393,830.6263892,185.1134959,173.234954,193.6413047
ddx23,118.5802538,124.1442738,134.5721287,196.1624713,183.0767425,164.2825201,175.6142154,194.2128472,181.388027,169.8254455,239.6920094,198.6137822,168.2700061,127.2286392,131.9447498,141.7936468
ddx24,47.13221118,49.91529218,42.43393002,28.68273658,28.74849519,27.37898427,31.03238045,30.46222889,31.89431944,24.40876552,34.13565789,32.3888118,46.41390947,45.46119018,46.08831644,49.6858109
ddx27,67.87448654,75.93265841,73.03666979,90.38875036,81.55207078,76.25115382,114.7229988,105.3298285,99.99347151,87.46477145,118.1521109,106.5275845,109.4090928,62.25269712,72.25267377,82.1332472
ddx28,4.561373967,3.878472748,2.729344934,1.848752444,2.352811411,2.177858873,2.580198962,2.202987957,1.865638106,3.036848535,4.808834269,2.709678148,3.137565276,4.348279357,4.349970125,3.901942912
ddx31,13.54242269,15.01465911,12.21342494,21.19870834,20.71341875,24.8723148,40.5446824,42.48657035,38.58316519,45.46825537,48.77703049,33.83155123,22.98376989,10.03609639,11.11879706,13.05702752
ddx39b(1of2),97.01992004,88.33844129,91.27627733,44.14305135,41.68583115,42.66747041,54.77372522,56.36740266,58.75354633,53.32259854,68.29503025,59.04439801,104.190358,100.8691159,113.4198762,122.8098361
ddx39b(2of2),314.4103002,312.5392321,316.8505501,124.7931411,100.7917376,104.6085447,104.2143702,104.0668315,106.1924546,91.0286201,93.48380978,101.8896238,326.5193715,317.302554,372.3845817,457.7137581
ddx3x,45.148627,40.79173478,32.97628576,10.96392692,10.2158275,15.15697582,18.09562047,18.61436285,16.64062006,26.50949993,21.65617333,24.92985469,38.38824221,59.76659943,53.28847407,55.05325558
ddx3y,18.89507664,15.63734587,12.99642098,3.970025292,5.207826748,6.656543573,7.72454706,7.946529036,8.250566548,12.37539066,7.104603875,9.117797416,15.67460103,25.05796746,25.37846401,24.4270373
ddx4,3.192144086,3.060578674,4.222292628,5.227632888,3.999024739,5.684796912,5.447214208,5.353047323,5.210669753,4.11848456,5.301906457,4.348235764,3.561805905,3.369688765,3.438725423,4.015352272
ddx41,61.08472502,66.79937993,69.48093896,79.3381527,67.71244689,62.10964687,92.34472615,93.43365798,91.09930484,65.75624902,90.17670927,62.43533423,82.37603071,56.67052421,66.52062758,68.40788647
ddx42,26.25005641,27.06443349,25.57743831,37.81448286,39.23498099,40.96599425,46.37099647,50.16782388,45.26641029,62.02658136,57.23379109,55.4865019,41.3965015,30.3396213,30.30465039,30.47868117
ddx43,0.124823695,0.186772351,0.540269117,0.299153123,0.441501476,0.52801729,0.775516351,0.487827574,0.547944571,0.227932919,1.134495853,0.608751573,0.327505249,0.480463201,0.315205007,0.419225021
ddx46,71.71797823,70.19956337,72.96577907,43.05306956,47.59035646,41.69986427,45.9156507,42.74632366,43.13532002,33.68887877,42.89495695,40.08178045,74.66459775,78.31828523,82.6552761,86.94308498
ddx47,79.10027764,87.14249574,93.76778381,180.1857775,180.1949171,150.9539427,161.633587,181.9459985,178.7465235,117.740221,166.2564879,123.66262,85.30037147,54.13107574,58.61067404,70.04851933
ddx49,63.15970678,68.71584316,61.66599657,123.1683114,114.2152312,106.9580167,131.1657979,122.1428743,124.9606751,101.5596995,133.4415857,110.8373095,82.25077417,51.15468614,57.36443594,62.07798767
ddx5(1of2),329.6421062,296.1063737,212.6974767,25.40517298,14.13573069,20.91209328,38.07493296,41.75603007,35.80751088,23.92537488,33.88596044,35.24928104,234.459277,347.9281047,325.3263639,356.3594392
ddx5(2of2),15.17794136,12.63001625,10.91001636,1.724527724,1.347463214,2.219766772,3.367770225,3.307959849,2.685523155,2.666071375,3.722084217,2.888729885,11.22038938,19.35213131,18.11705338,15.69222876
ddx51,24.74069976,25.45953343,24.30208444,42.35976296,33.82990994,41.36749747,47.3470101,54.13775772,47.40339893,57.25161395,77.56783069,75.24301952,47.87320644,20.93127194,22.47602347,25.28067287
ddx52,37.5716851,41.63524241,42.07423154,68.34851466,71.61050414,63.23398012,85.11837666,86.00102031,90.39717975,79.46838363,103.691899,77.35118709,50.37478042,30.88023811,30.17089224,32.43628044
ddx54,43.95372,42.6350915,34.68706193,19.96155306,24.097497,22.58586984,24.3782678,23.2368064,22.34341066,17.16379701,23.93463479,23.47789154,42.23435775,47.93080409,48.15685248,52.66657773
ddx55,31.49630908,34.37305725,31.57821565,37.40583504,36.34014659,38.2392777,66.20317611,63.36248734,62.47123455,36.11772456,60.35370803,40.54808398,41.60488962,31.7265969,31.607197,33.01155281
ddx56,42.38116687,37.96389893,31.64857458,19.02472997,18.79202188,16.57837934,20.53894434,22.1976726,22.50125471,19.31406607,26.30624848,21.49888672,27.81027085,31.00584753,32.2598742,34.59812558
ddx59,3.230221178,3.314141806,3.350866603,3.998014502,4.842393585,3.547618358,3.923055682,5.006245543,5.227041731,3.863730674,5.703847498,4.055787529,4.258930751,3.472354928,3.378145154,2.903270732
ddx6(1of2),71.572697,68.87916629,57.352445,41.19268781,38.78984685,33.90971223,42.36588204,45.33584174,40.74352429,60.36547353,49.32984184,52.32393658,53.27084019,61.12730272,61.34178768,62.23805615
ddx6(2of2),57.83872615,45.65028149,41.97640496,34.3429103,36.12627432,41.40909477,37.58475264,32.38719515,37.47363433,68.47369808,39.98440613,39.34425913,43.0082665,69.57089812,59.32486738,54.52813715
deaf1,4.794327876,5.714045353,5.311111529,3.349069194,3.42496045,3.066191682,2.979568785,2.831974045,2.647561919,4.388395229,6.007311565,6.183809999,4.347479905,4.313462408,3.950267943,3.781738073
decr1,34.80627907,36.78775133,38.94532525,41.29801431,41.24576625,43.02636229,66.93242163,66.26350766,64.05291356,49.87237537,81.71247738,55.7362616,47.8032347,30.88544265,33.21772993,39.36616204
decr2,10.72087842,9.303842456,13.02532483,5.823886095,4.873727163,4.132342274,5.312485383,4.220907637,4.789568173,4.842759908,3.561446719,6.933858466,10.14074361,10.36273377,11.62709246,13.17498881
dedd,16.25011232,16.00307345,15.62490673,23.11002773,17.30989273,18.89567738,21.5996848,17.73479086,19.15515542,19.08259151,21.22224871,19.2718147,18.62032349,13.45841082,14.50639894,15.88000558
dedd2,12.27895582,10.42081882,11.93226551,19.16730206,50.22510039,24.61097052,22.2733514,52.90787255,27.11069145,26.48987565,22.54965225,24.86415237,9.848404012,8.035484343,10.92835456,7.00824306
def6(1of2),0.274072814,0.195876339,0.161695595,0.092279686,0.216173614,0.098086728,0.186676297,0.16973124,0.225091107,0.105819392,0.127540931,0.056771256,0.370053415,0.452607274,0.285779809,0.401248131
def6(2of2),8.408313071,9.728426225,10.58138787,13.84960614,16.67772941,13.26468687,8.472954622,10.37415141,10.74631317,5.840038733,9.88263302,8.959728205,8.866658033,8.311666742,6.760640166,8.082542584
def8,15.98240605,17.12114576,19.64368909,28.65410453,22.95140385,20.81405294,22.28456166,19.14366797,22.30945433,17.34998326,21.95505166,18.33537519,17.06262546,13.54079508,13.79494031,15.48527105
degs1,24.82104075,24.15440143,22.74839175,14.83022044,15.16014226,13.37369169,17.34631038,19.24823732,18.00489836,23.47859514,28.68589602,31.23853761,27.66943693,24.26623173,25.88904169,28.1203738
degs2,1.55292448,2.322178922,2.449350777,4.074289247,4.224856959,3.20441572,2.830893904,3.196510325,3.359964473,2.179716142,2.007075196,1.765473833,3.287698752,4.364620715,4.74109633,5.644742314
dek,233.3965089,235.8512546,210.9651233,37.19480339,27.03050748,24.02220006,33.92102102,33.78441294,37.80454047,38.42374636,80.10493716,63.19963384,272.7422579,256.1520013,281.0621452,324.239996
dennd1a,2.041312051,1.972953016,1.505508471,2.308314249,2.248963556,2.329263636,3.264821508,3.516641465,3.533284663,10.08956233,5.501510805,7.421097975,2.889416142,2.646558721,2.416822209,2.308796486
dennd1b,3.256984627,3.643094526,2.725331214,1.690152636,1.911461577,1.725406045,1.487844722,2.106553714,1.856169867,1.701114512,2.151950581,1.943238042,2.346204816,3.13952461,3.107446718,3.048098117
dennd1c,0.06830846,0.023863046,0.11822473,0.329372471,0.118721057,0.026908616,0.022769762,0,0,0,0.335851402,0.124481969,0.28978755,0.192114981,0.142362759,0.102564493
dennd2a(1of2),1.751552004,2.127603606,1.570841686,0.651264796,0.955270722,0.84010423,0.461627187,0.750829051,0.251937717,0.294526339,0.371477215,0.438201869,1.178826095,1.439641048,1.181558086,1.573328782
dennd2a(2of2),16.12825787,16.06436381,18.35465937,20.60258086,19.80706333,16.95548375,13.57069796,13.44642074,13.8899151,9.481800127,9.918684322,12.00707645,15.02065674,14.59561988,15.45946134,14.87293297
dennd2c,4.226269462,4.225087789,3.817554479,5.440116506,4.620070814,4.373653561,5.457520954,5.953218475,5.883481847,5.414709718,5.044458645,5.41259746,4.305691082,3.518352213,3.70598406,4.652442194
dennd2d,5.030922851,5.240374773,6.805933623,14.88669414,11.83689288,13.72348834,19.04234852,16.79931455,17.61381443,18.83902812,21.72421949,19.35382651,10.60666392,3.126750443,4.344282672,3.845145664
dennd3,13.67409535,12.67786019,10.49369251,4.550773658,5.463717947,4.193167791,4.267874351,3.82413421,4.321836039,3.34204469,5.047089493,4.242467984,12.1615254,14.72395959,14.80678166,15.89408393
dennd4a(1of3),2.599459002,2.60976875,2.985073872,1.645839689,1.409170617,1.598222456,1.184349874,0.913693019,1.185993967,0.920985976,1.028639269,1.064169114,1.048254814,1.159399799,1.262103959,1.255328043
dennd4a(2of3),2.918128461,2.265507341,1.623188582,0.556236403,0.616341648,0.439420392,0.601482314,0.547325047,0.485195721,0.922137452,0.469766092,0.953157487,1.209221429,2.754381649,3.103685523,2.104672945
dennd4a(3of3),26.51199856,24.21339453,23.0429123,27.29803267,29.17975251,31.11998534,31.72587818,34.19646588,31.05185021,35.91398655,28.57418645,25.6780504,19.16873748,19.9861912,20.71842441,18.62830239
dennd4b,4.750218897,4.416311157,4.289825248,6.335163096,7.071339025,5.812064326,5.898086833,5.172993817,5.715876438,9.189348504,4.734576855,5.284730732,4.048952577,4.033790202,3.896152301,3.525286097
dennd4c(1of2),20.56308437,19.42123319,19.21163554,25.19114924,23.31610126,23.5406711,26.58369461,24.34763794,24.75116333,31.03090496,22.23121873,20.27443154,16.1700296,14.88737017,16.463679,15.59962925
dennd4c(2of2),24.30232369,20.16177687,20.69987964,24.36215042,24.02327993,26.81258266,31.93701384,28.47497093,29.93767394,41.98966633,24.18611586,18.44376971,19.56716524,20.18742508,18.30109886,15.77528059
dennd5a,9.819276737,9.200268484,8.703031374,8.727805255,8.580459025,7.871524731,8.939130403,9.090487799,8.38323467,13.06240563,9.181598594,10.46449751,8.092579252,9.445970557,10.73590671,8.812604
dennd5b,3.975724281,3.838361423,4.19092352,1.808384362,1.674621078,1.421193752,1.007322066,0.941468887,1.255285463,2.219981335,1.989010625,2.162410871,3.473904301,3.266562466,3.88511657,4.346539441
dennd6a,13.77556426,12.21175508,11.12957841,6.826268579,6.189139865,5.702165373,6.890793839,5.518143322,5.642549626,7.676169257,7.897842447,9.423061243,9.473760831,10.55152205,11.33400654,10.9954022
dennd6b,4.712750634,5.282556983,6.435312492,10.2995499,9.365210007,10.15839032,12.73596627,12.44455532,10.99871019,20.11161703,25.94173595,23.63038862,11.00784507,4.074586355,4.847137502,5.019375355
denr,149.9882747,155.8925636,143.5428277,95.41432783,84.14704974,90.86526054,109.1990698,99.38655918,105.788894,108.4580714,122.1361315,112.2294193,169.7513309,175.0414054,171.0264799,197.3724792
depdc1,4.98421232,4.909477637,4.745744661,0.538140505,0.549435437,0.41836347,0.857184343,0.660371999,0.372965273,0.665093723,0.252024895,0.153077811,3.151849845,4.765774614,4.371172808,4.307743865
depdc1b,5.128574595,4.402863164,4.371799477,2.289816884,2.77615485,2.099103998,2.28170374,2.550834657,2.259889215,3.562740329,3.894850049,4.289235744,5.13796052,6.556449141,6.026022728,5.802899994
depdc5(1of2),12.8028597,12.5150737,13.38495721,18.97334136,18.87716312,23.82967289,25.45421981,24.28212002,23.54558822,26.52135825,28.95457483,31.38872984,14.72353268,10.59081817,11.12213142,11.2213377
depdc5(2of2),2.578004536,3.094781091,2.471852484,2.099619889,3.103360967,6.340147702,3.244495783,0,2.674022574,0.878453376,0.81602232,1.027455009,1.396701988,3.661564692,3.759761869,1.477095788
depdc7(1of3),0.302912213,0.150297081,0.187099914,0.514788928,0.160138943,0.499898907,0.108564424,0.248505123,0.118491913,0.316195185,0.045987162,0.215411499,0.304280029,0.157136276,0.317102161,0.238071141
depdc7(2of3),0.335067824,0.380255413,0.362534901,2.495005048,1.705531907,1.487379501,1.903816383,1.450196718,1.285728827,0.891700999,0.274936797,2.097570882,0.875963225,1.001020519,1.115507644,0.878070888
depdc7(3of3),9.37213653,8.002824196,7.049946949,2.034866643,1.915285779,1.403128137,3.013789484,2.888881037,2.358547954,3.691963692,3.18956515,3.98060976,10.69670816,9.184410368,10.64347087,10.80557139
deptor(2of3),4.341342755,4.480510182,4.822403029,5.242769947,6.464379359,6.208273302,4.658154358,4.47247222,5.262014854,4.176582073,4.487690842,3.875625043,3.881264694,3.69974566,4.738302228,4.111778642
dera,42.66914108,52.68315988,61.28463139,253.85354,232.3220749,219.044118,277.0114176,296.7497938,276.1630082,158.7045305,192.6098401,175.4353894,94.95665025,31.97177234,30.15511306,36.48177491
derl1,19.01133006,18.6250607,18.09594709,14.07315716,12.5822597,13.2498711,12.84246164,12.45385133,13.71753315,12.63390129,13.12015922,14.7830287,16.67832348,16.40433794,17.7475385,16.35141125
derl2,9.064713568,9.614848237,9.534503992,9.529666006,7.880479977,7.35568469,7.222433663,5.800611706,8.248505612,5.497625206,12.425758,9.023612286,8.082081894,8.265054755,9.059703511,11.11766809
des(1of4),8.252004331,6.756085081,6.247623186,3.925139991,4.296590722,7.448991251,6.052850919,5.623771469,5.471370432,8.05602155,4.824216976,10.27128869,4.710744953,13.55398391,10.25385911,7.13262779
des(2of4),0.47521913,0.276534526,0.342805713,0.22959226,0.051251936,0.382143808,0.26491367,0.080236532,0.294940158,0.149963939,0.325066004,0.20029575,0.174071122,0.185572597,0.25624525,0.112873964
des(4of4),26.93398678,35.15995999,44.504466,211.6476664,233.5779449,154.985294,197.5282757,211.0686636,194.877171,46.68072856,63.03067806,33.34359101,88.53976141,51.07522753,55.077724,70.64667748
desi1(1of2),1.880857829,2.389073996,1.687489146,3.393272374,2.297440025,2.185301935,3.895696939,2.343330725,2.459883203,3.740966807,2.49120558,2.868514603,2.197246839,1.85581739,2.113353407,2.364725255
desi1(2of2),4.668444647,6.130104802,3.850389131,2.274243953,1.022950321,0.986564416,1.565552486,1.538462465,2.267727642,2.315874439,3.055866683,5.423324323,3.701684144,3.285935813,3.810772541,1.714868617
desi2(1of2),16.47344066,14.2218488,12.09780526,5.928270225,5.692607902,6.57808543,6.541825795,6.461291184,4.883554722,7.698843963,8.132843895,8.950556553,13.71476531,17.70635242,17.96854106,17.94231919
desi2(2of2),0.507539349,0.825042185,0.14663121,1.35097432,1.208530549,1.751686491,1.779164401,0.85865089,1.343066082,0.218341855,0.839095583,0.767408748,0.428681219,0.752177059,1.081611319,0.85594541
det1,6.765162509,6.28296775,6.507945934,8.981492221,10.74512376,10.7106342,9.015148853,10.20638141,10.15811527,14.59795608,11.37673955,10.1251468,6.592489576,4.958299459,5.15738135,5.571218017
dexi,15.29413827,16.75165275,17.56060367,18.78608708,18.4882175,14.26662156,18.1140448,18.91510159,17.04814705,19.12683226,15.28720535,16.10962868,17.71694725,16.4230485,19.25419213,20.13939235
dffa,14.29950106,13.13053078,15.12055063,5.031405172,3.845397383,4.973201732,5.225072744,4.549977183,4.453535922,4.244075887,7.967921439,7.990419167,13.00805294,14.13205062,15.59710845,18.66753547
dffb,6.875085622,7.911460268,7.532910541,2.920669648,2.244310305,1.347841045,2.932795956,1.559509499,2.373642995,2.270463134,3.919693523,3.703237139,7.087490504,7.252827535,6.692160571,8.267430802
dfna5(1of2),9.127004202,10.18411479,12.23013058,11.65290974,12.25444024,9.820349827,12.28540321,10.0710381,7.332832147,6.227457922,11.01459986,10.07358758,8.736887252,9.574639264,8.960286265,9.530695574
dfna5(2of2),0.496969907,0.400880089,0.289375403,0.458535303,0.495609981,0.507135241,1.349165396,1.277676966,1.708974962,0.526757926,0.625418947,0.196108998,0.135273501,0.179251268,0.169668571,0.154298729
dfnb31,0.886356364,0.40030623,0.595183434,0.425960598,0.554533842,0.572397692,0.841696582,0.347736322,0.383309487,0.55261634,0.626577802,0.521988823,0.302436215,0.769961613,0.731917334,0.54010542
